Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp
-5307.480000	116638.965000	-13978.080000	-37717.065000	0.000000	0.000000	0.000000	0.000000	12.622621	14.002367	7.986715	12.371557	0.000000	0.000000	-0.000000	0.000000	3.158820	-2.273740	-0.534100	-0.129150	0.786070	0.615355	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103250.000000	1772914143.099919
-5302.755000	116627.085000	-13966.470000	-37708.515000	0.000000	0.000000	0.000000	0.000000	6.642867	7.744138	5.049635	5.489642	0.000000	0.000000	-0.000000	0.000000	3.158820	-2.273740	-0.534100	-0.129150	0.786070	0.615355	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103251.000000	1772914143.099922
-5316.840000	116617.410000	-13974.840000	-37719.315000	0.000000	0.000000	0.000000	0.000000	-1.573912	-2.364697	0.863715	-3.078691	0.000000	0.000000	-0.000000	0.000000	1.541260	-1.953280	0.167860	-0.127136	0.786314	0.614745	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103252.000000	1772914143.104075
-5324.040000	116616.870000	-13981.815000	-37726.695000	0.000000	0.000000	0.000000	0.000000	-6.863737	-11.315269	-1.329833	-7.801726	0.000000	0.000000	-0.000000	0.000000	1.541260	-1.953280	0.167860	-0.127136	0.786314	0.614745	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103253.000000	1772914143.104079
-5307.075000	116620.560000	-13978.620000	-37719.405000	0.000000	0.000000	0.000000	0.000000	-7.328653	-14.621936	-1.590715	-7.476223	0.000000	0.000000	-0.000000	0.000000	1.541260	-1.953280	0.167860	-0.127136	0.786314	0.614745	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103254.000000	1772914143.108028
-5285.655000	116635.005000	-13964.985000	-37700.370000	0.000000	0.000000	0.000000	0.000000	-2.728069	-10.557700	-0.512180	-2.989978	0.000000	0.000000	-0.000000	0.000000	1.541260	-1.953280	0.167860	-0.127136	0.786314	0.614745	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103255.000000	1772914143.108030
-5291.955000	116647.425000	-13962.960000	-37694.925000	0.000000	0.000000	0.000000	0.000000	4.998634	-1.076905	1.797756	3.926073	0.000000	0.000000	-0.000000	0.000000	1.541260	-1.953280	0.167860	-0.127136	0.786314	0.614745	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103256.000000	1772914143.114000
-5276.205000	116649.720000	-13963.230000	-37695.375000	0.000000	0.000000	0.000000	0.000000	11.069160	9.020065	4.157339	9.822142	0.000000	0.000000	-0.000000	0.000000	1.541260	-1.953280	0.167860	-0.127136	0.786314	0.614745	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103257.000000	1772914143.114003
-5276.790000	116640.225000	-13964.580000	-37700.370000	0.000000	0.000000	0.000000	0.000000	11.583114	14.226321	4.510511	10.830518	0.000000	0.000000	-0.000000	0.000000	1.541260	-1.953280	0.167860	-0.127136	0.786314	0.614745	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103258.000000	1772914143.116012
-5313.555000	116627.895000	-13963.095000	-37704.105000	0.000000	0.000000	0.000000	0.000000	5.783512	11.430939	2.110323	5.859374	0.000000	0.000000	-0.000000	0.000000	1.541260	-1.953280	0.167860	-0.127136	0.786314	0.614745	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103259.000000	1772914143.116015
-5329.305000	116615.745000	-13963.770000	-37708.515000	0.000000	0.000000	0.000000	0.000000	-4.955940	2.137243	-1.693112	-2.377426	0.000000	0.000000	-0.000000	0.000000	1.541260	-1.953280	0.167860	-0.127136	0.786314	0.614745	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103260.000000	1772914143.120091
-5306.670000	116614.890000	-13964.895000	-37707.930000	0.000000	0.000000	0.000000	0.000000	-15.612816	-8.241567	-4.820765	-9.398505	0.000000	0.000000	-0.000000	0.000000	1.541260	-1.953280	0.167860	-0.127136	0.786314	0.614745	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103261.000000	1772914143.120095
-5294.610000	116622.135000	-13967.235000	-37704.105000	0.000000	0.000000	0.000000	0.000000	-18.345944	-13.609466	-6.004016	-11.734470	0.000000	0.000000	-0.000000	0.000000	1.495480	-1.663340	0.534100	-0.125183	0.786680	0.616148	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103262.000000	1772914143.124013
-5293.890000	116637.030000	-13967.910000	-37702.080000	0.000000	0.000000	0.000000	0.000000	-10.158360	-10.807546	-5.164036	-8.665336	0.000000	0.000000	-0.000000	0.000000	1.495480	-1.663340	0.534100	-0.125183	0.786680	0.616148	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103263.000000	1772914143.124016
-5291.775000	116644.500000	-13971.015000	-37703.385000	0.000000	0.000000	0.000000	0.000000	3.240779	-1.538694	-2.995440	-2.390320	0.000000	0.000000	-0.000000	0.000000	1.495480	-1.663340	0.534100	-0.125183	0.786680	0.616148	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103264.000000	1772914143.129918
-5289.165000	116648.055000	-13968.180000	-37699.785000	0.000000	0.000000	0.000000	0.000000	13.259576	8.619409	-0.404038	3.604829	0.000000	0.000000	-0.000000	0.000000	1.495480	-1.663340	0.534100	-0.125183	0.786680	0.616148	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103265.000000	1772914143.129921
-5279.490000	116643.870000	-13953.465000	-37687.635000	0.000000	0.000000	0.000000	0.000000	15.481550	13.739939	2.196472	7.070118	0.000000	0.000000	-0.000000	0.000000	1.495480	-1.663340	0.534100	-0.125183	0.786680	0.616148	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103266.000000	1772914143.131891
-5287.005000	116629.245000	-13955.355000	-37694.880000	0.000000	0.000000	0.000000	0.000000	10.857251	11.037090	4.708450	7.667516	0.000000	0.000000	-0.000000	0.000000	1.495480	-1.663340	0.534100	-0.125183	0.786680	0.616148	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103267.000000	1772914143.131894
-5296.500000	116613.315000	-13962.465000	-37704.465000	0.000000	0.000000	0.000000	0.000000	2.610873	1.976132	6.009873	5.441948	0.000000	0.000000	-0.000000	0.000000	1.495480	-1.663340	0.534100	-0.125183	0.786680	0.616148	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103268.000000	1772914143.135986
-5294.070000	116605.890000	-13964.130000	-37706.220000	0.000000	0.000000	0.000000	0.000000	-5.834004	-8.672644	4.502947	0.769727	0.000000	0.000000	-0.000000	0.000000	1.495480	-1.663340	0.534100	-0.125183	0.786680	0.616148	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103269.000000	1772914143.135988
-5283.585000	116608.950000	-13958.775000	-37700.370000	0.000000	0.000000	0.000000	0.000000	-10.863383	-15.059664	0.640678	-4.155385	0.000000	0.000000	-0.000000	0.000000	1.495480	-1.663340	0.534100	-0.125183	0.786680	0.616148	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103270.000000	1772914143.139971
-5289.075000	116621.460000	-13958.280000	-37693.080000	0.000000	0.000000	0.000000	0.000000	-10.251657	-13.341718	-2.984581	-6.202870	0.000000	0.000000	-0.000000	0.000000	1.495480	-1.663340	0.534100	-0.125183	0.786680	0.616148	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103271.000000	1772914143.139974
-5302.170000	116634.060000	-13972.320000	-37702.350000	0.000000	0.000000	0.000000	0.000000	-5.605751	-4.052452	-4.586188	-4.372096	0.000000	0.000000	-0.000000	0.000000	2.868880	-1.312360	-0.167860	-0.124145	0.786314	0.618529	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103272.000000	1772914143.143975
-5281.155000	116646.030000	-13962.465000	-37691.595000	0.000000	0.000000	0.000000	0.000000	-0.506023	8.028215	-4.418814	-0.660952	0.000000	0.000000	-0.000000	0.000000	2.868880	-1.312360	-0.167860	-0.124145	0.786314	0.618529	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103273.000000	1772914143.143977
-5277.825000	116639.055000	-13960.980000	-37691.505000	0.000000	0.000000	0.000000	0.000000	3.554003	16.420688	-2.912086	2.515333	0.000000	0.000000	-0.000000	0.000000	2.868880	-1.312360	-0.167860	-0.124145	0.786314	0.618529	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103274.000000	1772914143.149666
-5282.505000	116628.795000	-13958.640000	-37695.060000	0.000000	0.000000	0.000000	0.000000	6.393151	16.339415	-0.210592	3.935016	0.000000	0.000000	-0.000000	0.000000	2.868880	-1.312360	-0.167860	-0.124145	0.786314	0.618529	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103275.000000	1772914143.149669
-5294.925000	116616.915000	-13962.780000	-37705.230000	0.000000	0.000000	0.000000	0.000000	6.618831	7.573119	2.557226	2.993699	0.000000	0.000000	-0.000000	0.000000	2.868880	-1.312360	-0.167860	-0.124145	0.786314	0.618529	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103276.000000	1772914143.152653
-5300.190000	116608.005000	-13964.760000	-37710.855000	0.000000	0.000000	0.000000	0.000000	3.210783	-5.102019	3.753020	-0.078104	0.000000	0.000000	-0.000000	0.000000	2.868880	-1.312360	-0.167860	-0.124145	0.786314	0.618529	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103277.000000	1772914143.152656
-5294.115000	116608.275000	-13960.890000	-37701.945000	0.000000	0.000000	0.000000	0.000000	-1.977520	-14.852735	2.891248	-3.397285	0.000000	0.000000	-0.000000	0.000000	2.868880	-1.312360	-0.167860	-0.124145	0.786314	0.618529	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103278.000000	1772914143.155884
-5274.585000	116619.120000	-13955.535000	-37690.605000	0.000000	0.000000	0.000000	0.000000	-4.926151	-16.654916	1.152348	-4.134239	0.000000	0.000000	-0.000000	0.000000	2.868880	-1.312360	-0.167860	-0.124145	0.786314	0.618529	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103279.000000	1772914143.155887
-5283.180000	116633.655000	-13957.155000	-37687.590000	0.000000	0.000000	0.000000	0.000000	-3.256893	-9.723338	-0.013372	-1.142169	0.000000	0.000000	-0.000000	0.000000	2.868880	-1.312360	-0.167860	-0.124145	0.786314	0.618529	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103280.000000	1772914143.160888
-5273.595000	116647.380000	-13948.245000	-37680.480000	0.000000	0.000000	0.000000	0.000000	1.083396	2.219832	-0.241441	3.519627	0.000000	0.000000	-0.000000	0.000000	2.868880	-1.312360	-0.167860	-0.124145	0.786314	0.618529	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103281.000000	1772914143.160891
-5282.820000	116649.360000	-13960.305000	-37692.900000	0.000000	0.000000	0.000000	0.000000	4.166078	12.865543	-0.134910	6.276526	0.000000	0.000000	-0.000000	0.000000	4.089680	-0.930860	-0.381500	-0.122680	0.783201	0.619627	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103282.000000	1772914143.163997
-5300.010000	116642.655000	-13972.545000	-37707.705000	0.000000	0.000000	0.000000	0.000000	3.469195	16.538714	-0.884302	4.561429	0.000000	0.000000	-0.000000	0.000000	4.089680	-0.930860	-0.381500	-0.122680	0.783201	0.619627	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103283.000000	1772914143.163999
-5298.615000	116630.055000	-13966.380000	-37705.455000	0.000000	0.000000	0.000000	0.000000	-0.833042	11.234970	-2.897973	-1.134663	0.000000	0.000000	-0.000000	0.000000	4.089680	-0.930860	-0.381500	-0.122680	0.783201	0.619627	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.793103	0.000000	-1.000000	-1.000000	103284.000000	1772914143.167958
