Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp
3189.735000	90360.225000	-11487.015000	-26074.530000	0.000000	0.000000	0.000000	0.000000	-23.247492	-25.243903	-11.030197	-17.196575	-0.000000	0.000000	-0.000000	-0.000000	5.508860	-0.717220	0.122080	-0.087951	0.733030	0.683348	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	15.034483	0.000000	-1.000000	-1.000000	347109.000000	1772914630.831837
3222.990000	90377.550000	-11463.390000	-26046.540000	0.000000	0.000000	0.000000	0.000000	-16.299954	-27.201104	-6.157561	-12.237765	-0.000000	0.000000	-0.000000	-0.000000	5.508860	-0.717220	0.122080	-0.087951	0.733030	0.683348	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	15.034483	0.000000	-1.000000	-1.000000	347110.000000	1772914630.835777
3226.680000	90399.285000	-11466.090000	-26043.615000	0.000000	0.000000	0.000000	0.000000	1.554069	-14.120165	4.410513	1.499771	-0.000000	0.000000	-0.000000	-0.000000	5.508860	-0.717220	0.122080	-0.087951	0.733030	0.683348	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	15.034483	0.000000	-1.000000	-1.000000	347111.000000	1772914630.835780
3198.960000	90414.585000	-11499.885000	-26073.855000	0.000000	0.000000	0.000000	0.000000	18.276339	6.666786	12.527639	13.986250	-0.000000	0.000000	-0.000000	-0.000000	5.508860	-0.717220	0.122080	-0.087951	0.733030	0.683348	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	15.034483	0.000000	-1.000000	-1.000000	347112.000000	1772914630.839747
3199.185000	90419.130000	-11500.560000	-26082.090000	0.000000	0.000000	0.000000	0.000000	22.407120	23.863518	11.161328	15.714177	-0.000000	0.000000	-0.000000	-0.000000	5.508860	-0.717220	0.122080	-0.087951	0.733030	0.683348	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	15.034483	0.000000	-1.000000	-1.000000	347113.000000	1772914630.839750
3191.175000	90404.730000	-11497.590000	-26080.380000	0.000000	0.000000	0.000000	0.000000	12.611164	28.502440	1.639255	6.185284	-0.000000	0.000000	-0.000000	-0.000000	5.508860	-0.717220	0.122080	-0.087951	0.733030	0.683348	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	15.034483	0.000000	-1.000000	-1.000000	347114.000000	1772914630.843847
3184.020000	90380.835000	-11494.935000	-26079.480000	0.000000	0.000000	0.000000	0.000000	-2.789002	18.343874	-7.839068	-6.169781	-0.000000	0.000000	-0.000000	-0.000000	5.508860	-0.717220	0.122080	-0.087951	0.733030	0.683348	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	15.034483	0.000000	-1.000000	-1.000000	347115.000000	1772914630.843850
3174.885000	90358.200000	-11500.065000	-26089.920000	0.000000	0.000000	0.000000	0.000000	-14.415757	-1.329553	-10.909427	-12.902467	-0.000000	0.000000	-0.000000	-0.000000	4.608520	-1.403920	-0.274680	-0.087951	0.733213	0.681578	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	15.034483	0.000000	-1.000000	-1.000000	347116.000000	1772914630.848135
3172.095000	90350.370000	-11506.320000	-26099.595000	0.000000	0.000000	0.000000	0.000000	-17.591382	-20.376916	-7.606734	-12.007744	-0.000000	0.000000	-0.000000	-0.000000	4.608520	-1.403920	-0.274680	-0.087951	0.733213	0.681578	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	15.034483	0.000000	-1.000000	-1.000000	347117.000000	1772914630.848138
3179.655000	90357.705000	-11507.130000	-26098.065000	0.000000	0.000000	0.000000	0.000000	-12.540620	-28.895355	-1.832792	-6.423721	-0.000000	0.000000	-0.000000	-0.000000	4.608520	-1.403920	-0.274680	-0.087951	0.733213	0.681578	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	15.034483	0.000000	-1.000000	-1.000000	347118.000000	1772914630.851873
