Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp
4780.620000	91081.755000	-11273.985000	-24019.245000	0.000000	0.000000	0.000000	0.000000	8.080484	11.297659	5.833576	6.263462	-0.000000	0.000000	-0.000000	-0.000000	-2.075360	-0.854560	-0.824040	-0.114319	0.811033	0.586302	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	11.241379	0.000000	-1.000000	-1.000000	383736.000000	1772914704.112767
4774.005000	91066.905000	-11276.415000	-24024.960000	0.000000	0.000000	0.000000	0.000000	-3.604622	-7.394510	1.511297	-1.146878	-0.000000	0.000000	-0.000000	-0.000000	-2.075360	-0.854560	-0.824040	-0.114319	0.811033	0.586302	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	11.241379	0.000000	-1.000000	-1.000000	383737.000000	1772914704.112770
4769.055000	91069.380000	-11285.010000	-24034.455000	0.000000	0.000000	0.000000	0.000000	-12.952477	-22.222568	-3.211342	-7.824638	-0.000000	0.000000	-0.000000	-0.000000	-2.075360	-0.854560	-0.824040	-0.114319	0.811033	0.586302	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	11.241379	0.000000	-1.000000	-1.000000	383738.000000	1772914704.116132
4754.115000	91083.420000	-11308.365000	-24054.345000	0.000000	0.000000	0.000000	0.000000	-15.856218	-25.164246	-6.849794	-11.397278	-0.000000	0.000000	-0.000000	-0.000000	-2.075360	-0.854560	-0.824040	-0.114319	0.811033	0.586302	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	11.241379	0.000000	-1.000000	-1.000000	383739.000000	1772914704.116134
4759.380000	91103.670000	-11308.680000	-24055.245000	0.000000	0.000000	0.000000	0.000000	-12.107712	-14.626822	-8.811281	-11.262486	-0.000000	0.000000	-0.000000	-0.000000	-2.075360	-0.854560	-0.824040	-0.114319	0.811033	0.586302	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	11.241379	0.000000	-1.000000	-1.000000	383740.000000	1772914704.119387
4785.345000	91122.795000	-11287.350000	-24029.145000	0.000000	0.000000	0.000000	0.000000	-3.545495	3.651125	-7.660349	-6.985808	-0.000000	0.000000	-0.000000	-0.000000	-2.075360	-0.854560	-0.824040	-0.114319	0.811033	0.586302	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	11.241379	0.000000	-1.000000	-1.000000	383741.000000	1772914704.119389
4790.880000	91125.540000	-11281.230000	-24019.695000	0.000000	0.000000	0.000000	0.000000	7.371582	19.934754	-1.747164	1.692458	-0.000000	0.000000	-0.000000	-0.000000	-2.075360	-0.854560	-0.824040	-0.114319	0.811033	0.586302	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	11.241379	0.000000	-1.000000	-1.000000	383742.000000	1772914704.123490
4758.570000	91113.435000	-11304.270000	-24044.940000	0.000000	0.000000	0.000000	0.000000	15.728157	25.616086	6.614089	11.360978	-0.000000	0.000000	-0.000000	-0.000000	-2.075360	-0.854560	-0.824040	-0.114319	0.811033	0.586302	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	11.241379	0.000000	-1.000000	-1.000000	383743.000000	1772914704.123492
4782.285000	91095.255000	-11272.185000	-24019.155000	0.000000	0.000000	0.000000	0.000000	16.120843	17.688045	11.970831	15.876603	-0.000000	0.000000	-0.000000	-0.000000	-2.075360	-0.854560	-0.824040	-0.114319	0.811033	0.586302	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	11.241379	0.000000	-1.000000	-1.000000	383744.000000	1772914704.127325
4774.680000	91074.195000	-11278.980000	-24025.995000	0.000000	0.000000	0.000000	0.000000	8.996778	0.410849	12.012172	13.099481	-0.000000	0.000000	-0.000000	-0.000000	-2.075360	-0.854560	-0.824040	-0.114319	0.811033	0.586302	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	11.241379	0.000000	-1.000000	-1.000000	383745.000000	1772914704.127327
