Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp
3318.705000	90704.655000	-11317.365000	-25659.810000	0.000000	0.000000	0.000000	0.000000	-38.928311	-45.092741	-94.754850	-74.694085	-0.000000	0.000000	-0.000000	-0.000000	7.340060	1.449700	-0.366240	-0.051575	0.775145	0.651793	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356797.000000	1772914650.216078
3429.270000	90741.645000	-11174.445000	-25494.030000	0.000000	0.000000	0.000000	0.000000	-47.258358	-36.863150	-94.162265	-78.200633	-0.000000	0.000000	-0.000000	-0.000000	7.340060	1.449700	-0.366240	-0.051575	0.775145	0.651793	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356798.000000	1772914650.216080
3451.590000	90767.835000	-11207.205000	-25502.715000	0.000000	0.000000	0.000000	0.000000	-35.133721	-10.012957	-51.081831	-47.546092	-0.000000	0.000000	-0.000000	-0.000000	-4.547480	1.052940	1.770160	-0.047424	0.784300	0.646544	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356799.000000	1772914650.220103
3489.885000	90780.435000	-11192.130000	-25459.020000	0.000000	0.000000	0.000000	0.000000	-0.874608	20.894576	14.356100	9.370085	-0.000000	0.000000	-0.000000	-0.000000	-4.547480	1.052940	1.770160	-0.047424	0.784300	0.646544	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356800.000000	1772914650.220106
3446.595000	90772.245000	-11214.045000	-25549.290000	0.000000	0.000000	0.000000	0.000000	36.148872	39.382444	64.975676	59.150649	-0.000000	0.000000	-0.000000	-0.000000	-4.547480	1.052940	1.770160	-0.047424	0.784300	0.646544	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356801.000000	1772914650.223983
3434.805000	90749.970000	-11217.780000	-25546.320000	0.000000	0.000000	0.000000	0.000000	51.599014	36.393352	77.331531	71.865093	-0.000000	0.000000	-0.000000	-0.000000	-4.547480	1.052940	1.770160	-0.047424	0.784300	0.646544	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356802.000000	1772914650.223985
3468.420000	90722.385000	-11192.895000	-25566.345000	0.000000	0.000000	0.000000	0.000000	38.292134	14.738253	54.801910	45.718086	-0.000000	0.000000	-0.000000	-0.000000	-4.547480	1.052940	1.770160	-0.047424	0.784300	0.646544	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356803.000000	1772914650.228000
3236.670000	90696.780000	-11348.865000	-25718.580000	0.000000	0.000000	0.000000	0.000000	6.112420	-13.530250	15.328804	1.290904	-0.000000	0.000000	-0.000000	-0.000000	-4.547480	1.052940	1.770160	-0.047424	0.784300	0.646544	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356804.000000	1772914650.228002
3343.410000	90710.730000	-11308.635000	-25630.290000	0.000000	0.000000	0.000000	0.000000	-30.867490	-33.733868	-24.552139	-37.989408	-0.000000	0.000000	-0.000000	-0.000000	-4.547480	1.052940	1.770160	-0.047424	0.784300	0.646544	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356805.000000	1772914650.232160
3409.110000	90740.385000	-11318.355000	-25604.730000	0.000000	0.000000	0.000000	0.000000	-51.256975	-35.292450	-49.296603	-51.300085	-0.000000	0.000000	-0.000000	-0.000000	-4.547480	1.052940	1.770160	-0.047424	0.784300	0.646544	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356806.000000	1772914650.232163
